Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
79.92135,0.008432118,43.99792728630228,11.371773007112656,0,1,8842.336,0.0038733394,6,1,false,false,0.60985273,1.3348166,11.999959,-0.0074185,0.02097731,3
79.939125,0.008688702,43.99793817629653,11.371779863965097,0,1,8839.829,-0.0033892891,6,1,false,false,0.7732253,1.0228107,6.805437,-0.007128441,0.0138089815,3
79.95601,0.008945339,43.99794915631003,11.37178672076998,0,1,8846.791,-0.017916419,6,1,false,false,0.14742461,1.2200545,10.301663,-0.006972897,0.0028492124,3
79.9712,0.009202027,43.99796004630427,11.371793577574865,0,1,8851.099,-0.025179986,6,1,false,false,0.0031114668,0.946591,9.487084,-0.0070215645,-0.008681292,3
79.98443,0.009458754,43.99797093629852,11.371800434379747,0,1,8856.134,-0.035832837,6,1,false,false,-0.65213215,1.1303384,10.00342,-0.0072524874,-0.01903488,3
80.00081,0.009715531,43.99798191631202,11.37180729118463,0,1,8860.557,-0.039463677,6,1,false,false,-1.2779003,1.21054,7.258343,-0.0076722903,-0.030435048,3
80.019135,0.009972363,43.997992806306264,11.371814148037071,0,1,8857.098,-0.03873808,6,1,false,false,-1.7774845,1.2913942,12.075473,-0.008249788,-0.038341057,3
80.035286,0.010229249,43.998003786319764,11.371821129490382,0,1,8852.964,-0.038738076,6,1,false,false,-1.997825,1.0731386,10.280742,-0.008916189,-0.040801067,3
80.04966,0.01048618,43.998014676314014,11.371827986295264,0,1,8861.246,-0.043096397,6,1,false,false,-2.5377948,1.198061,10.238803,-0.009629521,-0.044015266,3
80.06716,0.0107431635,43.998025656327506,11.371834843147704,0,1,8865.3955,-0.042853907,6,1,false,false,-2.8045976,1.2218833,10.213773,-0.010387333,-0.04587992,3
80.084015,0.011000201,43.99803654632176,11.371841824601015,0,1,8857.979,-0.044791043,6,1,false,false,-2.9021962,1.2590009,11.497921,-0.011145161,-0.045099337,3
80.09941,0.011257287,43.99804743631601,11.371848681405899,0,1,8856.847,-0.04430606,6,1,false,false,-3.0933528,1.1051493,11.864203,-0.0119225085,-0.04759163,3
80.11253,0.011514419,43.9980584163295,11.371855662906766,0,1,8866.77,-0.038980577,6,1,false,false,-3.0270913,1.0751392,10.996994,-0.012735901,-0.04818121,3
80.12714,0.011771593,43.99806930632375,11.37186251971165,0,1,8873.107,-0.035590347,6,1,false,false,-3.3997474,1.1542794,10.783671,-0.013529031,-0.046543773,3
80.14402,0.012028818,43.99808028633725,11.371869501212517,0,1,8866.524,-0.02929582,6,1,false,false,-2.8601677,1.2202122,8.222727,-0.014259694,-0.040128216,3
