SessionTime,Lap,LapDist,LapDistPct,Speed,Yaw,YawNorth,VelocityX,VelocityY,VelocityZ,YawRate,SteeringWheelAngle,LatAccel,IsOnTrack
972.216666157,1.000000000,4167.901367188,0.649864018,55.681739807,1.160602808,6.143051147,55.681571960,-0.136282802,-0.382218212,-0.356445283,-2.156932592,-15.897508621,1.000000000
972.233332824,1.000000000,4168.827148438,0.650008380,55.587589264,1.154735208,6.148919106,55.587505341,-0.096333914,-0.364459902,-0.500421762,-7.512138844,-23.615041733,1.000000000
972.249999491,1.000000000,4169.750976562,0.650152445,55.492065430,1.146111846,6.157542229,55.492042542,0.048856974,-0.344448328,-0.522379577,-9.424778938,-21.510562897,1.000000000
972.266666157,1.000000000,4170.673339844,0.650296211,55.402755737,1.137573719,6.166080475,55.402469635,0.178221092,-0.390630066,-0.488542378,-9.424778938,-19.464303970,1.000000000
972.283332824,1.000000000,4171.594726562,0.650439918,55.319221497,1.129704237,6.173950195,55.318500519,0.282141715,-0.411392123,-0.474206984,-9.424778938,-20.770433426,1.000000000
972.299999491,1.000000000,4172.514160156,0.650583267,55.225742340,1.121440530,6.182213783,55.224407196,0.384005338,-0.383543164,-0.522736788,-9.424778938,-22.141036987,1.000000000
972.316666157,1.000000000,4173.432128906,0.650726378,55.118164062,1.112301469,6.191352844,55.115982056,0.490514755,-0.378483891,-0.568783224,-9.424778938,-24.832775116,1.000000000
972.333332824,1.000000000,4174.348144531,0.650869191,55.003353119,1.102798939,6.200855255,55.000225067,0.586522996,-0.384664863,-0.563342452,-9.424778938,-26.479854584,1.000000000
972.349999491,1.000000000,4175.262207031,0.651011765,54.891403198,1.093776822,6.209877491,54.887844086,0.624974370,-0.383710682,-0.516012132,-9.424778938,-28.489927292,1.000000000
972.366666157,1.000000000,4176.174804688,0.651154041,54.779434204,1.085540056,6.218113899,54.776550293,0.561976969,-0.377168536,-0.563573658,-2.677571774,-39.428764343,1.000000000
