Speed,LapDistPct,Lat,Lon,Brake,Throttle,RPM,SteeringWheelAngle,Gear,Clutch,ABSActive,DRSActive,LatAccel,LongAccel,VertAccel,Yaw,YawRate,PositionType
79.47732,0.027317595,43.79635214070857,-87.98956924854711,0,1,8802.712,0.022381457,6,1,false,false,1.1681046,0.8257029,8.3600235,-2.1112418,0.018589351,3
79.4905,0.027524147,43.79634017026641,-87.9895691245499,0,1,8806.888,0.020142987,6,1,false,false,0.7008301,0.74846065,5.2758393,-2.1109219,0.01946516,3
79.50682,0.027730737,43.796328289915344,-87.9895690001735,0,1,8808.963,0.027696881,6,1,false,false,1.2567426,1.0593219,8.185259,-2.110626,0.018620096,3
79.52119,0.027937368,43.796316319473185,-87.98956875142068,0,1,8811.7705,0.036089245,6,1,false,false,1.2967461,0.79563725,5.017848,-2.1102955,0.023558214,3
79.53316,0.028144037,43.79630443898479,-87.98956862742347,0,1,8821.835,0.03972771,6,1,false,false,1.3928778,0.6202134,5.00411,-2.109876,0.028990544,3
79.547905,0.028350739,43.79629246854263,-87.98956837867065,0,1,8830.383,0.043083802,6,1,false,false,1.8466979,0.745097,6.921756,-2.1093628,0.034693357,3
79.56067,0.02855748,43.796280588191564,-87.98956825467344,0,1,8831.921,0.045043126,6,1,false,false,2.1964817,0.7967653,8.707611,-2.108735,0.042344067,3
79.57622,0.028764255,43.79626861774941,-87.98956800592063,0,1,8836.234,0.043364,6,1,false,false,2.538714,1.10256,8.508617,-2.107959,0.04886506,3
79.596504,0.02897108,43.79625664730725,-87.98956788192342,0,1,8835.379,0.04028597,6,1,false,false,2.599879,1.2828127,9.170076,-2.1071312,0.04794769,3
79.61874,0.029177966,43.796244766956185,-87.98956763317061,0,1,8819.983,0.03497055,6,1,false,false,2.6882815,1.3787549,8.690326,-2.1063776,0.042363487,3
